BuildingAddress,Country,State,ZIP,City,Neighborhood,Status2010,Status2011,Status2012,Status2013,Latitude,Longitude
1760 CESAR CHAVEZ ST,USA,CA,94124,San Francisco,Potrero Hill,Complied,Complied,DidNotComply,DidNotComply,37.7498913,-122.3943951
255 CALIFORNIA ST,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79307853,-122.3996039
2000 16TH ST,USA,CA,94103,San Francisco,Mission,NA,NA,Complied,DidNotComply,37.76479314,-122.4199564
545 POST ST,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,Complied,37.78771613,-122.4107044
730 POLK ST,USA,CA,94109,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,Complied,37.78372591,-122.4191404
251 RHODE ISLAND ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.76678451,-122.4025848
500 WASHINGTON ST,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79604961,-122.4021624
2 NORTH POINT ST,USA,CA,94133,San Francisco,North Beach,DidNotComply,DidNotComply,Complied,Complied,37.80753466,-122.4085159
600 MONTGOMERY ST,USA,CA,94111,San Francisco,Fidi,Complied,Complied,DidNotComply,DidNotComply,37.79508024,-122.4027299
430 BUSH ST,USA,CA,94108,San Francisco,Chinatown,Complied,Complied,Complied,DidNotComply,37.79078442,-122.4047651
555 PINE ST,USA,CA,94108,San Francisco,Chinatown,Complied,Complied,Complied,DidNotComply,37.79137599,-122.4049224
601 FOLSOM ST,USA,CA,94107,San Francisco,South of Market,Complied,DidNotComply,DidNotComply,DidNotComply,37.7849952,-122.3966252
250 Beach Street,USA,CA,94133,San Francisco,North Beach,DidNotComply,DidNotComply,Complied,Complied,37.8077649,-122.4132196
1745 FOLSOM ST,USA,CA,94103,San Francisco,Mission,NA,DidNotComply,Complied,Complied,37.76926673,-122.4154537
300 RANDOLPH ST,USA,CA,94132,San Francisco,Ocean View,NA,NA,Complied,DidNotComply,37.7145025,-122.4655759
2940 16TH ST,USA,CA,94103,San Francisco,Mission,Complied,Complied,Complied,DidNotComply,37.76537603,-122.4182358
1530 LOMBARD ST,USA,CA,94123,San Francisco,Marina,NA,NA,Complied,DidNotComply,37.80122728,-122.4268634
19 STOCKTON ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,Complied,Complied,37.7860494,-122.406474
34 ELLIS ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,Complied,Complied,37.78589066,-122.4067719
116 NEW MONTGOMERY ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78719197,-122.4005298
121 SPEAR ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79190016,-122.392833
600 STOCKTON ST,USA,CA,94108,San Francisco,Chinatown,Complied,Complied,DidNotComply,DidNotComply,37.79187802,-122.4071767
150 MISSISSIPPI ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,Complied,Complied,37.76441217,-122.3951784
860 EDDY ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,Complied,DidNotComply,37.78301288,-122.4219081
661 BROADWAY,USA,CA,94133,San Francisco,Chinatown,NA,Complied,Complied,Complied,37.79743482,-122.4078779
235 MONTGOMERY ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.7911857,-122.4029137
2450 SUTTER ST,USA,CA,94115,San Francisco,Western Addition,NA,Complied,Complied,Complied,37.78540423,-122.440914
333 12TH ST,USA,CA,94103,San Francisco,South of Market,NA,Complied,DidNotComply,DidNotComply,37.77082256,-122.4140063
42 2ND ST,USA,CA,94105,San Francisco,Fidi,NA,NA,Complied,Complied,37.78872637,-122.4008341
3075 17TH ST,USA,CA,94110,San Francisco,Mission,NA,Complied,Complied,Complied,37.76370906,-122.4146331
1275 Market St.,USA,CA,94103,San Francisco,South of Market,Complied,Exempt - Vacant,Exempt - Vacant,NA,37.77752553,-122.4154253
2300 16th Street,USA,CA,94103,San Francisco,Mission,Complied,Complied,DidNotComply,DidNotComply,37.76655147,-122.4100496
2012 MARKET ST,USA,CA,94114,San Francisco,Mission,Complied,Complied,DidNotComply,DidNotComply,37.76936965,-122.4278314
15 MARINA BLVD,USA,CA,94123,San Francisco,Marina,NA,Complied,DidNotComply,DidNotComply,37.80458095,-122.4330096
3372 MISSION ST,USA,CA,94110,San Francisco,Bernal Heights,NA,Complied,DidNotComply,DidNotComply,37.7432166,-122.4221882
2350 NORIEGA ST,USA,CA,94122,San Francisco,Outer Sunset,NA,Complied,DidNotComply,DidNotComply,37.75419494,-122.4888294
1401 FILLMORE ST,USA,CA,94115,San Francisco,Western Addition,Complied,Complied,DidNotComply,DidNotComply,37.78248222,-122.4327923
450 HARRISON ST,USA,CA,94105,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.78646182,-122.39295
384 POST ST,USA,CA,94108,San Francisco,Downtown/Civic Center,DidNotComply,Complied,Complied,Complied,37.78857817,-122.408157
1150 VICENTE ST,USA,CA,94116,San Francisco,Parkside,NA,NA,Complied,Complied,37.73934179,-122.4793984
5825 MISSION ST,USA,CA,94112,San Francisco,Crocker Amazon,NA,Complied,Complied,Complied,37.7091222,-122.4509014
450 10TH ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.77028837,-122.4108688
770 Golden Gate Ave,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,Complied,Complied,DidNotComply,37.78080369,-122.4234582
900 PENNSYLVANIA AVE,USA,CA,94107,San Francisco,Potrero Hill,Complied,Complied,Complied,DidNotComply,37.75446161,-122.393678
250 VALENCIA ST,USA,CA,94103,San Francisco,Mission,DidNotComply,Complied,Complied,Complied,37.76897986,-122.4229068
151 3RD ST,USA,CA,94103,San Francisco,Fidi,Complied,Complied,DidNotComply,DidNotComply,37.78593919,-122.4007602
654 MISSION ST,USA,CA,94105,San Francisco,Fidi,NA,NA,Complied,Complied,37.78715227,-122.4011952
3235 18TH ST,USA,CA,94110,San Francisco,Mission,Complied,Complied,Complied,Complied,37.76205884,-122.4155375
3800 GEARY BLVD,USA,CA,94118,San Francisco,Inner Richmond,NA,NA,Complied,Complied,37.78161244,-122.4602911
4041 GEARY BLVD,USA,CA,94118,San Francisco,Inner Richmond,NA,Complied,complied,DidNotComply,37.78101682,-122.4626083
1701 VAN NESS AVE,USA,CA,94109,San Francisco,Pacific Heights,NA,Complied,Complied,DidNotComply,37.79142661,-122.4229985
726 SUTTER ST,USA,CA,94109,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,Complied,37.78879219,-122.4123273
755 SANSOME ST,USA,CA,94133,San Francisco,Fidi,NA,Complied,Complied,Complied,37.79730342,-122.4023543
1515 SLOAT BLVD,USA,CA,94132,San Francisco,Lakeshore,DidNotComply,Complied,Complied,Complied,37.73321599,-122.4893962
2720 TAYLOR ST,USA,CA,94133,San Francisco,North Beach,Complied,Complied,Complied,DidNotComply,37.8076663,-122.415224
69 DUBOCE AVE,USA,CA,94103,San Francisco,Mission,NA,NA,Complied,DidNotComply,37.76969606,-122.4216955
135 POST ST,USA,CA,94108,San Francisco,Fidi,Complied,Complied,DidNotComply,DidNotComply,37.78854114,-122.4043335
1 LAWRENCE AVE,USA,CA,94112,San Francisco,Outer Mission,NA,Complied,Complied,Complied,37.70963951,-122.4514333
407 SANSOME ST,USA,CA,94111,San Francisco,Fidi,NA,NA,Complied,DidNotComply,37.79414304,-122.4016889
141 COLUMBUS AVE,USA,CA,94133,San Francisco,Fidi,NA,NA,Complied,Complied,37.79661997,-122.4051313
405 TAYLOR ST,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,DidNotComply,37.78619836,-122.4115226
3175 17TH ST,USA,CA,94110,San Francisco,Mission,NA,NA,Complied,Complied,37.76337657,-122.4166965
211 MAIN ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79045435,-122.3928712
215 FREMONT ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78933667,-122.3945829
1800 MISSION ST,USA,CA,94103,San Francisco,Mission,Complied,Complied,Complied,Complied,37.767796,-122.4202704
455 FRANKLIN ST,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,DidNotComply,37.77851904,-122.4218915
2450 17TH ST,USA,CA,94110,San Francisco,Mission,NA,Complied,Complied,Complied,37.76445715,-122.4084161
101 HENRY ADAMS ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.76815315,-122.4034567
2 HENRY ADAMS ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.76906875,-122.4045804
12 SOUTH VAN NESS AVE,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.77463115,-122.4192085
101 UTAH ST,USA,CA,94103,San Francisco,Mission,Complied,Complied,Complied,DidNotComply,37.76795362,-122.4063133
2520 IRVING ST,USA,CA,94122,San Francisco,Outer Sunset,NA,NA,complied,DidNotComply,37.76343618,-122.4851426
1250 COLUMBUS AVE,USA,CA,94133,San Francisco,North Beach,Complied,Complied,Complied,Complied,37.80565379,-122.4175855
231 SANSOME ST,USA,CA,94104,San Francisco,Fidi,NA,NA,Complied,Complied,37.79250335,-122.4012687
39 NEW MONTGOMERY ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78828585,-122.4012695
122 15TH ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.76744068,-122.4021204
550 15TH ST,USA,CA,94103,San Francisco,Mission,DidNotComply,Complied,Complied,DidNotComply,37.76745552,-122.4063228
210 Post Street,USA,CA,94108,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78885151,-122.4054716
99 BATTERY ST,USA,CA,94104,San Francisco,Fidi,NA,Complied,Complied,Complied,37.79225232,-122.3998092
1501 DIVISADERO ST,USA,CA,94115,San Francisco,Western Addition,NA,Complied,Complied,DidNotComply,37.78362754,-122.4398837
432 POWELL ST,USA,CA,94108,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,Complied,37.7888273,-122.4083062
35 STANFORD ST,USA,CA,94107,San Francisco,South of Market,NA,Complied,Complied,DidNotComply,37.78123061,-122.3918914
330 7TH AVE,USA,CA,94118,San Francisco,Inner Richmond,NA,Complied,DidNotComply,DidNotComply,37.78222172,-122.4650298
680 8TH ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.77036804,-122.404628
1672 POST ST,USA,CA,94115,San Francisco,Western Addition,NA,NA,Complied,DidNotComply,37.78591019,-122.4292752
1475 MISSION ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.77429385,-122.4165477
124 SPEAR ST,USA,CA,94105,San Francisco,Fidi,NA,Complied,Complied,DidNotComply,37.79179769,-122.3937894
201 SPEAR ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79124541,-122.3918385
1663 MISSION ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,DidNotComply,DidNotComply,37.77120833,-122.419282
110 5TH ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.7820755,-122.4059667
150 GOLDEN GATE AVE,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,Complied,Complied,Complied,37.78223412,-122.4132075
900 HYDE ST,USA,CA,94109,San Francisco,Nob Hill,Complied,Complied,Complied,Complied,37.78954719,-122.4167394
825 Newhall St,USA,CA,94124,San Francisco,Bayview,NA,NA,Complied,Complied,37.73902909,-122.3888316
2250 Hayes St.,USA,CA,94117,San Francisco,Haight Ashbury,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.77323127,-122.4535059
750-756 Stanyan St,USA,CA,94117,San Francisco,Haight Ashbury,NA,DidNotComply,DidNotComply,DidNotComply,37.76801154,-122.4530307
3535 GEARY BLVD,USA,CA,94118,San Francisco,Inner Richmond,NA,NA,Complied,Complied,37.78108495,-122.4567763
71 STEVENSON ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.78945444,-122.3998046
77 STILLMAN ST,USA,CA,94107,San Francisco,South of Market,NA,NA,Complied,DidNotComply,37.78194397,-122.3958
155 SANSOME ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79167156,-122.4012483
955 BRYANT ST,USA,CA,94103,San Francisco,South of Market,NA,Complied,Complied,DidNotComply,37.77287496,-122.405658
149 9TH ST,USA,CA,94103,San Francisco,South of Market,NA,Complied,DidNotComply,DidNotComply,37.77577268,-122.4136999
150 POST ST,USA,CA,94108,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.78899588,-122.4046003
150 VALENCIA ST,USA,CA,94103,San Francisco,Mission,NA,NA,Complied,DidNotComply,37.77057242,-122.422862
2415 IRVING ST,USA,CA,94122,San Francisco,Outer Sunset,NA,Complied,DidNotComply,Complied,37.76319789,-122.4839784
260 TOWNSEND ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.7781264,-122.3943859
10 Lombard Street,USA,CA,94111,San Francisco,North Beach,NA,Complied,Complied,DidNotComply,37.80437799,-122.4028416
340 STOCKTON ST,USA,CA,94108,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78915707,-122.4065693
55 NATOMA ST,USA,CA,94105,San Francisco,Fidi,NA,Complied,DidNotComply,DidNotComply,37.78786636,-122.3975097
1111 JUNIPERO SERRA BLVD,USA,CA,94132,San Francisco,Ocean View,NA,Complied,Complied,Complied,37.71746874,-122.4719695
901 MINNESOTA ST,USA,CA,94107,San Francisco,Potrero Hill,NA,NA,Complied,DidNotComply,37.75943328,-122.3900098
20 OFARRELL ST,USA,CA,94108,San Francisco,Fidi,NA,Complied,Complied,Complied,37.78679927,-122.4053858
562 MARKET ST,USA,CA,94104,San Francisco,Fidi,Complied,Exempt - Change in Ownership,Complied,Complied,37.79004029,-122.4011986
624 POST ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,NA,Complied,Complied,37.78800937,-122.4122873
325 BATTERY ST,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79429102,-122.400783
545 POWELL ST,USA,CA,94108,San Francisco,Downtown/Civic Center,NA,NA,Complied,Complied,37.78992166,-122.4090226
900 KEARNY ST,USA,CA,94133,San Francisco,Fidi,NA,Complied,Complied,Complied,37.79637624,-122.4050087
130 BUSH ST,USA,CA,94104,San Francisco,Fidi,NA,NA,Complied,DidNotComply,37.79136292,-122.4001229
2101 VAN NESS AVE,USA,CA,94109,San Francisco,Pacific Heights,NA,Complied,DidNotComply,DidNotComply,37.79492627,-122.4235922
1 MARKET ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,DidNotComply,DidNotComply,37.794464,-122.3948613
220 BUSH ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79133235,-122.4012695
685 MARKET ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.78779801,-122.4029045
1015 GEARY ST,USA,CA,94109,San Francisco,Downtown/Civic Center,NA,Complied,Complied,Complied,37.78559411,-122.4201168
524 POST ST,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,Complied,37.78811119,-122.4110902
405 HOWARD ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.7885303,-122.3951436
2 NEW MONTGOMERY ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78829144,-122.4018184
832 FOLSOM ST,USA,CA,94103,San Francisco,South of Market,Complied,Complied,Complied,Complied,37.78154601,-122.4022909
100 BUSH ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,DidNotComply,DidNotComply,37.79148021,-122.3999439
901 CALIFORNIA ST,USA,CA,94108,San Francisco,Nob Hill,NA,NA,Complied,Complied,37.79149558,-122.4095395
123 TOWNSEND ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,DidNotComply,Complied,37.77997544,-122.3908032
145 Jefferson St.,USA,CA,94133,San Francisco,North Beach,DidNotComply,DidNotComply,DidNotComply,DidNotComply,37.80814141,-122.4145395
3543 18th St,USA,CA,94110,San Francisco,Mission,NA,Exempt - Tenant Turnover,Complied,Complied,37.76142055,-122.4226184
3 EMBARCADERO CENTER,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79513943,-122.3973564
350 TOWNSEND ST,USA,CA,94107,San Francisco,South of Market,NA,Complied,Complied,Complied,37.77627354,-122.396503
601 CALIFORNIA ST,USA,CA,94108,San Francisco,Chinatown,Complied,Complied,DidNotComply,DidNotComply,37.79237223,-122.4046983
1450 LOMBARD ST,USA,CA,94123,San Francisco,Marina,NA,Complied,Complied,DidNotComply,37.80153375,-122.425593
898 PENNSYLVANIA AVE,USA,CA,94107,San Francisco,Potrero Hill,NA,Complied,Complied,Complied,37.75550285,-122.3939584
175 TURK ST,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,DidNotComply,37.78287037,-122.4119063
425 NORTH POINT ST,USA,CA,94133,San Francisco,North Beach,Complied,Complied,Complied,Complied,37.80616113,-122.413979
3130 20TH ST,USA,CA,94110,San Francisco,Mission,Complied,Complied,Complied,Complied,37.75938706,-122.4122313
2 EMBARCADERO CENTER,USA,CA,94111,San Francisco,Fidi,Complied,Complied,Complied,DidNotComply,37.79502447,-122.3987487
400 CALIFORNIA ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79329499,-122.4017412
370 CALIFORNIA ST,USA,CA,94104,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79312055,-122.4009744
285 GEARY ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,Complied,Complied,Complied,37.787246,-122.4078346
2001 Union St,USA,CA,94123,San Francisco,Marina,DidNotComply,Complied,DidNotComply,DidNotComply,37.79719592,-122.4324437
3065 Jackson Street,USA,CA,94115,San Francisco,Pacific Heights,Complied,Complied,DidNotComply,Complied,37.79094006,-122.4454124
2155 WEBSTER ST,USA,CA,94115,San Francisco,Pacific Heights,Complied,Complied,Complied,DidNotComply,37.79021992,-122.4331704
2222 17TH ST,USA,CA,94103,San Francisco,Mission,Complied,Complied,Complied,DidNotComply,37.76521655,-122.4060045
1563 Page St,USA,CA,94117,San Francisco,Haight Ashbury,NA,Complied,Complied,DidNotComply,37.77073582,-122.4464568
225 VALENCIA ST,USA,CA,94103,San Francisco,Mission,NA,NA,Complied,DidNotComply,37.76944616,-122.4220371
1415 VAN NESS AVE,USA,CA,94109,San Francisco,Western Addition,NA,NA,Complied,Complied,37.78878204,-122.4223988
1801 VAN NESS AVE,USA,CA,94109,San Francisco,Pacific Heights,NA,NA,Complied,DidNotComply,37.79230701,-122.4231309
2398 JERROLD AVE,USA,CA,94124,San Francisco,Bayview,NA,Complied,Complied,DidNotComply,37.74735983,-122.4032617
761 POST ST,USA,CA,94109,San Francisco,Downtown/Civic Center,Complied,Complied,DidNotComply,DidNotComply,37.78726686,-122.4142486
207 POWELL ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,NA,Complied,Complied,37.78666866,-122.4083366
187 3RD ST,USA,CA,94105,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78524653,-122.4007458
1885 MISSION ST,USA,CA,94103,San Francisco,Mission,NA,Complied,Complied,Complied,37.76689563,-122.4195111
3001 TARAVAL ST,USA,CA,94116,San Francisco,Parkside,NA,NA,Complied,Complied,37.74181937,-122.4984984
490 GEARY ST,USA,CA,94102,San Francisco,Downtown/Civic Center,NA,Complied,Complied,DidNotComply,37.78714292,-122.4113334
730 HARRISON ST,USA,CA,94107,San Francisco,South of Market,Complied,Complied,Complied,DidNotComply,37.78215373,-122.3984085
50 3RD ST,USA,CA,94103,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78656155,-122.4028235
335 POWELL ST,USA,CA,94102,San Francisco,Downtown/Civic Center,Complied,Complied,Complied,Complied,37.78782084,-122.4087625
909 MONTGOMERY ST,USA,CA,94133,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.79751208,-122.4040651
845 BUSH ST,USA,CA,94108,San Francisco,Downtown/Civic Center,NA,NA,Complied,DidNotComply,37.78967619,-122.4112151
1745 CALIFORNIA ST,USA,CA,94109,San Francisco,Western Addition,Complied,Complied,DidNotComply,DidNotComply,37.78996013,-122.4231084
1878 Haight St.,USA,CA,94117,San Francisco,Haight Ashbury,NA,NA,Complied,DidNotComply,37.76955707,-122.4528453
3250 VAN NESS AVE,USA,CA,94109,San Francisco,Russian Hill,Complied,Complied,Complied,DidNotComply,37.80590326,-122.4245768
777 DAVIS ST,USA,CA,94111,San Francisco,North Beach,NA,Complied,Complied,DidNotComply,37.79951095,-122.3991784
1150 SANSOME ST,USA,CA,94111,San Francisco,North Beach,Complied,Complied,Complied,DidNotComply,37.80053436,-122.4025086
383 RHODE ISLAND ST,USA,CA,94103,San Francisco,Potrero Hill,NA,Complied,Complied,DidNotComply,37.76502463,-122.4022753
312 SUTTER ST,USA,CA,94108,San Francisco,Fidi,Complied,Complied,Complied,Complied,37.78986412,-122.4058636
586 BUSH ST,USA,CA,94108,San Francisco,Chinatown,Complied,Complied,Complied,Complied,37.79056073,-122.4068886
1388 SUTTER ST,USA,CA,94109,San Francisco,Western Addition,Complied,Complied,DidNotComply,DidNotComply,37.78755878,-122.4229965
1200 MISSISSIPPI ST,USA,CA,94107,San Francisco,Potrero Hill,NA,Complied,Complied,Complied,37.75114607,-122.3943675
